,2,5,10,16,25,50
Linear_reg_x,0.06,0.05,0.04,0.03,0.03,0.03
Linear_reg_y,0.06,0.05,0.04,0.16,0.13,0.14
Double_reg,0.06,0.05,0.04,0.08,0.07,0.07
Linear_reg_x_z,0.03,0.02,0.03,0.03,0.03,0.03
Linear_reg_y_z,0.11,0.1,0.14,0.14,0.14,0.14
Double_reg_z,0.06,0.07,0.07,0.07,0.07,0.07
